Booking_ID,Hotel_Type,Booking_Date,Checkin_Date,Checkout_Date,Lead_Time,Country,Adults,Children,Room_Type,Average_Daily_Rate,Booking_Channel,Cancellation_Status,year,month,month_name,month_year,Stay_Duration,Revenue,is_canceled
BKG104777,Resort Hotel,2023-08-29,2023-09-02,2023-09-03,4,France,2,2.0,Standard,145.45,Online Travel Agent,Check-Out,2023,8,Aug,2023-08,1,145.45,0
BKG104778,City Hotel,2022-05-08,2022-09-23,2022-09-27,138,Germany,1,0.0,Suite,203.38,Online Travel Agent,Check-Out,2022,5,May,2022-05,4,813.52,0
BKG104779,Resort Hotel,2022-03-02,2022-05-28,2022-06-05,87,Canada,2,0.0,Deluxe,265.09,Direct,Check-Out,2022,3,Mar,2022-03,8,2120.72,0
BKG104780,Resort Hotel,2022-12-22,2023-05-04,2023-05-06,133,India,2,1.0,Standard,205.24,Online Travel Agent,Canceled,2022,12,Dec,2022-12,2,410.48,1
BKG104781,City Hotel,2023-09-20,2024-03-14,2024-03-22,176,Australia,4,2.0,Deluxe,166.73,Online Travel Agent,Check-Out,2023,9,Sep,2023-09,8,1333.84,0
BKG104782,Resort Hotel,2023-04-08,2023-04-10,2023-04-11,2,USA,4,0.0,Deluxe,72.63,Corporate,Check-Out,2023,4,Apr,2023-04,1,72.63,0
BKG104783,City Hotel,2024-05-09,2024-10-24,2024-10-31,168,Germany,4,0.0,Family,268.52,Direct,Canceled,2024,5,May,2024-05,7,1879.6399999999999,1
BKG104784,Resort Hotel,2022-05-11,2022-06-09,2022-06-13,29,USA,3,0.0,Deluxe,243.57,Corporate,Check-Out,2022,5,May,2022-05,4,974.28,0
BKG104785,Resort Hotel,2023-09-13,2023-12-18,2023-12-27,96,Singapore,3,0.0,Suite,231.07,Corporate,Check-Out,2023,9,Sep,2023-09,9,2079.63,0
BKG104786,City Hotel,2023-11-16,2024-04-13,2024-04-18,149,UK,4,0.0,Standard,162.02,Corporate,Check-Out,2023,11,Nov,2023-11,5,810.1,0
BKG104787,City Hotel,2024-03-16,2024-06-02,2024-06-05,78,Australia,1,1.0,Suite,302.62,Online Travel Agent,Canceled,2024,3,Mar,2024-03,3,907.86,1
BKG104788,City Hotel,2024-04-12,2024-07-19,2024-07-25,98,Australia,1,0.0,Suite,147.31,Offline Agent,Check-Out,2024,4,Apr,2024-04,6,883.86,0
BKG104789,City Hotel,2022-03-11,2022-05-24,2022-05-30,74,France,2,0.0,Family,99.04,Corporate,Canceled,2022,3,Mar,2022-03,6,594.24,1
BKG104790,Resort Hotel,2023-07-28,2023-12-31,2024-01-04,156,Canada,1,0.0,Suite,129.09,Direct,Check-Out,2023,7,Jul,2023-07,4,516.36,0
BKG104791,City Hotel,2023-09-03,2023-09-28,2023-10-02,25,UAE,4,2.0,Suite,239.06,Direct,Check-Out,2023,9,Sep,2023-09,4,956.24,0
BKG104792,City Hotel,2023-05-15,2023-09-16,2023-09-24,124,France,2,1.0,Deluxe,273.97,Direct,Check-Out,2023,5,May,2023-05,8,2191.76,0
BKG104793,City Hotel,2022-06-18,2022-09-07,2022-09-08,81,USA,2,2.0,Family,256.45,Corporate,Check-Out,2022,6,Jun,2022-06,1,256.45,0
BKG104794,Resort Hotel,2022-07-04,2022-08-31,2022-09-08,58,Brazil,2,0.0,Family,188.92,Corporate,Check-Out,2022,7,Jul,2022-07,8,1511.36,0
BKG104795,City Hotel,2023-05-04,2023-05-16,2023-05-17,12,Canada,4,0.0,Deluxe,106.75,Direct,No-Show,2023,5,May,2023-05,1,106.75,0
BKG104796,City Hotel,2022-06-13,2022-07-07,2022-07-08,24,Australia,3,2.0,Suite,114.87,Direct,No-Show,2022,6,Jun,2022-06,1,114.87,0
BKG104797,Resort Hotel,2022-08-20,2022-09-29,2022-10-01,40,Singapore,3,0.0,Suite,314.92,Online Travel Agent,Check-Out,2022,8,Aug,2022-08,2,629.84,0
BKG104798,City Hotel,2022-04-13,2022-09-14,2022-09-24,154,Singapore,3,0.0,Family,222.79,Corporate,Check-Out,2022,4,Apr,2022-04,10,2227.9,0
BKG104799,City Hotel,2023-10-20,2023-10-20,2023-10-27,0,UAE,3,0.0,Deluxe,118.14,Corporate,Check-Out,2023,10,Oct,2023-10,7,826.98,0
BKG104800,Resort Hotel,2022-10-18,2023-03-11,2023-03-19,144,France,1,2.0,Standard,189.0,Direct,Check-Out,2022,10,Oct,2022-10,8,1512.0,0
BKG104801,Resort Hotel,2022-06-01,2022-08-10,2022-08-14,70,Canada,1,0.0,Deluxe,237.74,Online Travel Agent,Check-Out,2022,6,Jun,2022-06,4,950.96,0
BKG104802,City Hotel,2022-08-15,2022-09-18,2022-09-23,34,UK,2,0.0,Suite,250.72,Corporate,Check-Out,2022,8,Aug,2022-08,5,1253.6,0
BKG104803,Resort Hotel,2022-09-02,2023-01-26,2023-01-27,146,UK,4,0.0,Suite,319.72,Offline Agent,Check-Out,2022,9,Sep,2022-09,1,319.72,0
BKG104804,Resort Hotel,2023-07-07,2023-12-04,2023-12-11,150,Brazil,1,0.0,Deluxe,102.48,Offline Agent,Canceled,2023,7,Jul,2023-07,7,717.36,1
BKG104805,City Hotel,2022-10-15,2022-12-28,2023-01-07,74,Australia,3,0.0,Standard,349.88,Corporate,Check-Out,2022,10,Oct,2022-10,10,3498.8,0
BKG104806,City Hotel,2023-07-08,2023-08-30,2023-09-01,53,USA,1,2.0,Family,194.42,Offline Agent,Check-Out,2023,7,Jul,2023-07,2,388.84,0
BKG104807,City Hotel,2022-02-27,2022-03-26,2022-04-04,27,Australia,1,0.0,Deluxe,168.01,Offline Agent,Check-Out,2022,2,Feb,2022-02,9,1512.09,0
BKG104808,City Hotel,2022-03-02,2022-03-31,2022-04-03,29,Canada,2,0.0,Suite,172.8,Online Travel Agent,Check-Out,2022,3,Mar,2022-03,3,518.4000000000001,0
BKG104809,City Hotel,2022-02-04,2022-02-08,2022-02-12,4,Canada,4,1.0,Suite,277.62,Direct,Check-Out,2022,2,Feb,2022-02,4,1110.48,0
BKG104810,Resort Hotel,2023-05-02,2023-10-13,2023-10-17,164,Singapore,3,1.0,Suite,341.74,Online Travel Agent,Check-Out,2023,5,May,2023-05,4,1366.96,0
BKG104811,Resort Hotel,2024-06-05,2024-09-12,2024-09-16,99,Singapore,1,0.0,Deluxe,91.07,Direct,Check-Out,2024,6,Jun,2024-06,4,364.28,0
BKG104812,Resort Hotel,2024-05-23,2024-09-21,2024-09-24,121,Germany,3,0.0,Standard,87.08,Online Travel Agent,Check-Out,2024,5,May,2024-05,3,261.24,0
BKG104813,City Hotel,2022-06-06,2022-08-04,2022-08-12,59,France,1,0.0,Deluxe,70.75,Corporate,Check-Out,2022,6,Jun,2022-06,8,566.0,0
BKG104814,City Hotel,2022-06-06,2022-10-31,2022-11-03,147,UAE,3,0.0,Suite,306.17,Offline Agent,Check-Out,2022,6,Jun,2022-06,3,918.51,0
BKG104815,Resort Hotel,2024-04-11,2024-04-30,2024-05-07,19,Germany,1,0.0,Family,167.47,Corporate,Check-Out,2024,4,Apr,2024-04,7,1172.29,0
BKG104816,City Hotel,2024-02-05,2024-04-17,2024-04-20,72,Australia,2,1.0,Family,106.17,Offline Agent,Canceled,2024,2,Feb,2024-02,3,318.51,1
BKG104817,City Hotel,2024-02-03,2024-03-06,2024-03-09,32,France,4,1.0,Family,173.05,Online Travel Agent,Check-Out,2024,2,Feb,2024-02,3,519.1500000000001,0
BKG104818,Resort Hotel,2022-12-31,2023-03-26,2023-03-29,85,India,2,0.0,Suite,269.98,Online Travel Agent,Check-Out,2022,12,Dec,2022-12,3,809.94,0
BKG104819,City Hotel,2022-05-31,2022-09-01,2022-09-06,93,Germany,4,2.0,Family,75.25,Online Travel Agent,Check-Out,2022,5,May,2022-05,5,376.25,0
BKG104820,City Hotel,2023-11-02,2024-02-11,2024-02-12,101,Germany,2,0.0,Standard,306.64,Online Travel Agent,Check-Out,2023,11,Nov,2023-11,1,306.64,0
BKG104821,City Hotel,2022-05-06,2022-08-03,2022-08-10,89,UK,3,0.0,Standard,317.52,Online Travel Agent,Canceled,2022,5,May,2022-05,7,2222.64,1
BKG104822,Resort Hotel,2023-10-17,2024-04-08,2024-04-14,174,UAE,3,0.0,Standard,133.97,Corporate,Check-Out,2023,10,Oct,2023-10,6,803.8199999999999,0
BKG104823,Resort Hotel,2023-10-17,2024-02-13,2024-02-23,119,Singapore,1,0.0,Deluxe,180.61,Corporate,Check-Out,2023,10,Oct,2023-10,10,1806.1000000000001,0
BKG104824,City Hotel,2024-02-06,2024-05-10,2024-05-16,94,Singapore,2,1.0,Family,135.65,Corporate,Canceled,2024,2,Feb,2024-02,6,813.9000000000001,1
BKG104825,City Hotel,2023-04-05,2023-08-30,2023-09-09,147,UK,4,0.0,Family,98.57,Corporate,Check-Out,2023,4,Apr,2023-04,10,985.6999999999999,0
BKG104826,City Hotel,2023-06-27,2023-08-08,2023-08-16,42,Singapore,3,1.0,Suite,209.39,Online Travel Agent,Canceled,2023,6,Jun,2023-06,8,1675.12,1
BKG104827,Resort Hotel,2023-04-09,2023-08-20,2023-08-27,133,India,4,0.0,Standard,281.26,Corporate,Check-Out,2023,4,Apr,2023-04,7,1968.82,0
BKG104828,Resort Hotel,2023-07-11,2023-10-22,2023-10-30,103,Australia,3,0.0,Suite,91.41,Offline Agent,Check-Out,2023,7,Jul,2023-07,8,731.28,0
BKG104829,Resort Hotel,2023-10-24,2024-04-05,2024-04-15,164,Canada,2,1.0,Standard,157.5,Online Travel Agent,Canceled,2023,10,Oct,2023-10,10,1575.0,1
BKG104830,Resort Hotel,2024-01-12,2024-02-18,2024-02-28,37,UAE,3,2.0,Family,245.78,Offline Agent,Check-Out,2024,1,Jan,2024-01,10,2457.8,0
BKG104831,Resort Hotel,2022-02-26,2022-05-30,2022-06-03,93,Australia,2,0.0,Standard,223.19,Direct,Check-Out,2022,2,Feb,2022-02,4,892.76,0
BKG104832,Resort Hotel,2022-01-21,2022-02-06,2022-02-11,16,Brazil,3,1.0,Family,139.34,Direct,Canceled,2022,1,Jan,2022-01,5,696.7,1
BKG104833,City Hotel,2024-05-01,2024-10-16,2024-10-21,168,UAE,1,0.0,Standard,121.28,Offline Agent,Check-Out,2024,5,May,2024-05,5,606.4,0
BKG104834,Resort Hotel,2024-01-08,2024-03-04,2024-03-07,56,Canada,3,0.0,Standard,80.55,Direct,Canceled,2024,1,Jan,2024-01,3,241.64999999999998,1
BKG104835,City Hotel,2024-02-08,2024-04-11,2024-04-19,63,Australia,1,0.0,Family,193.37,Online Travel Agent,Check-Out,2024,2,Feb,2024-02,8,1546.96,0
BKG104836,Resort Hotel,2023-05-03,2023-10-28,2023-11-01,178,Australia,4,0.0,Deluxe,341.62,Offline Agent,Check-Out,2023,5,May,2023-05,4,1366.48,0
BKG104837,Resort Hotel,2022-06-23,2022-10-26,2022-10-31,125,Australia,4,0.0,Family,84.46,Offline Agent,Check-Out,2022,6,Jun,2022-06,5,422.29999999999995,0
BKG104838,Resort Hotel,2022-01-02,2022-06-03,2022-06-11,152,UAE,1,0.0,Family,208.95,Offline Agent,Canceled,2022,1,Jan,2022-01,8,1671.6,1
BKG104839,City Hotel,2022-03-15,2022-08-01,2022-08-02,139,Germany,4,0.0,Family,60.94,Online Travel Agent,Check-Out,2022,3,Mar,2022-03,1,60.94,0
BKG104840,Resort Hotel,2022-03-05,2022-03-10,2022-03-12,5,USA,1,0.0,Family,277.59,Offline Agent,Check-Out,2022,3,Mar,2022-03,2,555.18,0
BKG104841,Resort Hotel,2022-08-12,2023-01-16,2023-01-17,157,USA,3,0.0,Standard,305.01,Online Travel Agent,Canceled,2022,8,Aug,2022-08,1,305.01,1
BKG104842,City Hotel,2023-08-03,2023-09-22,2023-09-27,50,Australia,1,0.0,Family,287.04,Online Travel Agent,Check-Out,2023,8,Aug,2023-08,5,1435.2,0
BKG104843,City Hotel,2022-04-23,2022-07-04,2022-07-14,72,Germany,3,0.0,Deluxe,83.65,Direct,Canceled,2022,4,Apr,2022-04,10,836.5,1
BKG104844,City Hotel,2023-01-07,2023-02-04,2023-02-14,28,Singapore,4,0.0,Family,284.17,Online Travel Agent,Check-Out,2023,1,Jan,2023-01,10,2841.7000000000003,0
BKG104845,Resort Hotel,2022-05-30,2022-06-26,2022-06-28,27,UAE,4,0.0,Suite,311.61,Corporate,Canceled,2022,5,May,2022-05,2,623.22,1
BKG104846,City Hotel,2023-09-02,2023-12-10,2023-12-16,99,Australia,3,0.0,Standard,341.9,Direct,Canceled,2023,9,Sep,2023-09,6,2051.3999999999996,1
BKG104847,City Hotel,2024-05-03,2024-07-09,2024-07-18,67,Australia,1,0.0,Suite,261.64,Online Travel Agent,No-Show,2024,5,May,2024-05,9,2354.7599999999998,0
BKG104848,Resort Hotel,2022-06-24,2022-09-07,2022-09-10,75,UAE,3,0.0,Deluxe,181.49,Direct,Check-Out,2022,6,Jun,2022-06,3,544.47,0
BKG104849,Resort Hotel,2023-04-20,2023-09-28,2023-10-04,161,Germany,3,2.0,Family,188.36,Online Travel Agent,Check-Out,2023,4,Apr,2023-04,6,1130.16,0
BKG104850,City Hotel,2023-02-15,2023-03-10,2023-03-14,23,Canada,2,0.0,Family,128.18,Offline Agent,Check-Out,2023,2,Feb,2023-02,4,512.72,0
BKG104851,Resort Hotel,2023-06-15,2023-07-27,2023-07-30,42,Brazil,4,2.0,Standard,63.15,Online Travel Agent,Canceled,2023,6,Jun,2023-06,3,189.45,1
BKG104852,City Hotel,2022-11-03,2023-04-08,2023-04-15,156,Australia,2,0.0,Family,262.41,Offline Agent,Canceled,2022,11,Nov,2022-11,7,1836.8700000000001,1
BKG104853,City Hotel,2023-03-24,2023-05-07,2023-05-17,44,France,4,0.0,Standard,243.5,Online Travel Agent,Check-Out,2023,3,Mar,2023-03,10,2435.0,0
BKG104854,City Hotel,2024-01-02,2024-05-07,2024-05-09,126,Australia,4,0.0,Suite,298.3,Corporate,Canceled,2024,1,Jan,2024-01,2,596.6,1
BKG104855,City Hotel,2023-02-21,2023-05-20,2023-05-28,88,USA,4,0.0,Suite,131.08,Direct,Check-Out,2023,2,Feb,2023-02,8,1048.64,0
BKG104856,City Hotel,2023-04-22,2023-08-28,2023-09-07,128,Germany,2,0.0,Deluxe,211.13,Direct,Canceled,2023,4,Apr,2023-04,10,2111.3,1
BKG104857,City Hotel,2024-02-25,2024-05-31,2024-06-07,96,UK,3,0.0,Family,279.29,Corporate,Canceled,2024,2,Feb,2024-02,7,1955.0300000000002,1
BKG104858,Resort Hotel,2024-02-28,2024-05-12,2024-05-19,74,Germany,3,0.0,Standard,242.12,Online Travel Agent,Check-Out,2024,2,Feb,2024-02,7,1694.8400000000001,0
BKG104859,City Hotel,2022-04-13,2022-06-28,2022-07-02,76,UAE,4,0.0,Family,154.64,Direct,No-Show,2022,4,Apr,2022-04,4,618.56,0
BKG104860,Resort Hotel,2022-08-09,2022-09-12,2022-09-16,34,UAE,3,0.0,Family,269.74,Offline Agent,Check-Out,2022,8,Aug,2022-08,4,1078.96,0
BKG104861,City Hotel,2022-06-15,2022-07-18,2022-07-27,33,France,4,0.0,Deluxe,283.41,Online Travel Agent,No-Show,2022,6,Jun,2022-06,9,2550.69,0
BKG104862,City Hotel,2022-08-15,2023-02-10,2023-02-20,179,Australia,1,0.0,Family,118.53,Online Travel Agent,Canceled,2022,8,Aug,2022-08,10,1185.3,1
BKG104863,Resort Hotel,2023-11-20,2024-03-15,2024-03-23,116,USA,1,0.0,Standard,325.13,Online Travel Agent,Canceled,2023,11,Nov,2023-11,8,2601.04,1
BKG104864,Resort Hotel,2023-06-26,2023-07-23,2023-07-30,27,Brazil,2,0.0,Suite,80.05,Direct,Check-Out,2023,6,Jun,2023-06,7,560.35,0
BKG104865,Resort Hotel,2022-04-26,2022-07-26,2022-08-04,91,Australia,4,1.0,Deluxe,157.98,Offline Agent,Canceled,2022,4,Apr,2022-04,9,1421.82,1
BKG104866,Resort Hotel,2023-01-09,2023-01-14,2023-01-20,5,USA,4,2.0,Suite,278.43,Online Travel Agent,Check-Out,2023,1,Jan,2023-01,6,1670.58,0
BKG104867,City Hotel,2023-09-11,2024-01-31,2024-02-02,142,France,1,0.0,Deluxe,246.89,Online Travel Agent,Check-Out,2023,9,Sep,2023-09,2,493.78,0
BKG104868,City Hotel,2023-04-16,2023-08-18,2023-08-22,124,Australia,2,0.0,Family,256.43,Direct,Check-Out,2023,4,Apr,2023-04,4,1025.72,0
BKG104869,Resort Hotel,2023-02-27,2023-08-06,2023-08-10,160,UK,1,0.0,Family,110.21,Offline Agent,Check-Out,2023,2,Feb,2023-02,4,440.84,0
BKG104870,Resort Hotel,2022-08-20,2023-02-13,2023-02-15,177,Australia,1,0.0,Suite,131.48,Direct,Canceled,2022,8,Aug,2022-08,2,262.96,1
BKG104871,Resort Hotel,2023-05-31,2023-09-29,2023-10-01,121,Australia,3,0.0,Family,137.18,Direct,Check-Out,2023,5,May,2023-05,2,274.36,0
BKG104872,Resort Hotel,2022-02-01,2022-05-08,2022-05-13,96,Singapore,4,0.0,Deluxe,141.57,Online Travel Agent,Check-Out,2022,2,Feb,2022-02,5,707.8499999999999,0
BKG104873,City Hotel,2022-11-04,2022-12-08,2022-12-17,34,Singapore,3,0.0,Suite,312.9,Offline Agent,Check-Out,2022,11,Nov,2022-11,9,2816.1,0
BKG104874,City Hotel,2023-07-26,2023-12-22,2023-12-27,149,UK,4,0.0,Suite,98.74,Corporate,Canceled,2023,7,Jul,2023-07,5,493.7,1
BKG104875,City Hotel,2023-04-15,2023-09-06,2023-09-15,144,UAE,2,0.0,Suite,328.47,Corporate,Check-Out,2023,4,Apr,2023-04,9,2956.2300000000005,0
BKG104876,City Hotel,2023-10-29,2024-01-08,2024-01-11,71,Brazil,1,0.0,Family,62.73,Online Travel Agent,Check-Out,2023,10,Oct,2023-10,3,188.19,0
BKG104877,Resort Hotel,2024-04-29,2024-08-28,2024-09-05,121,UAE,3,0.0,Family,167.81,Offline Agent,Check-Out,2024,4,Apr,2024-04,8,1342.48,0
BKG104878,City Hotel,2022-05-12,2022-08-30,2022-09-09,110,Germany,2,0.0,Standard,128.71,Online Travel Agent,Canceled,2022,5,May,2022-05,10,1287.1000000000001,1
BKG104879,Resort Hotel,2023-10-06,2023-11-07,2023-11-13,32,UAE,3,0.0,Family,232.51,Direct,Check-Out,2023,10,Oct,2023-10,6,1395.06,0
BKG104880,Resort Hotel,2024-04-22,2024-08-24,2024-08-28,124,France,1,0.0,Suite,296.97,Offline Agent,Canceled,2024,4,Apr,2024-04,4,1187.88,1
BKG104881,Resort Hotel,2022-05-06,2022-07-01,2022-07-03,56,Canada,1,0.0,Deluxe,189.02,Direct,Check-Out,2022,5,May,2022-05,2,378.04,0
BKG104882,Resort Hotel,2022-07-20,2022-11-02,2022-11-05,105,UAE,3,2.0,Standard,243.27,Corporate,Check-Out,2022,7,Jul,2022-07,3,729.8100000000001,0
BKG104883,City Hotel,2022-11-13,2023-01-31,2023-02-04,79,USA,4,2.0,Deluxe,197.92,Corporate,No-Show,2022,11,Nov,2022-11,4,791.68,0
BKG104884,City Hotel,2023-09-16,2023-11-10,2023-11-16,55,Singapore,1,0.0,Deluxe,325.05,Corporate,Check-Out,2023,9,Sep,2023-09,6,1950.3000000000002,0
BKG104885,Resort Hotel,2024-01-09,2024-05-11,2024-05-15,123,USA,4,0.0,Family,117.74,Online Travel Agent,Canceled,2024,1,Jan,2024-01,4,470.96,1
BKG104886,City Hotel,2022-01-01,2022-06-14,2022-06-24,164,Singapore,2,2.0,Suite,182.0,Direct,Check-Out,2022,1,Jan,2022-01,10,1820.0,0
BKG104887,City Hotel,2023-04-29,2023-08-30,2023-09-05,123,UK,1,0.0,Standard,124.45,Offline Agent,Canceled,2023,4,Apr,2023-04,6,746.7,1
BKG104888,Resort Hotel,2024-02-06,2024-05-06,2024-05-07,90,UK,4,1.0,Suite,238.63,Offline Agent,Check-Out,2024,2,Feb,2024-02,1,238.63,0
BKG104889,Resort Hotel,2023-08-02,2023-10-11,2023-10-16,70,Germany,1,1.0,Standard,142.83,Online Travel Agent,Check-Out,2023,8,Aug,2023-08,5,714.1500000000001,0
BKG104890,Resort Hotel,2023-01-26,2023-07-08,2023-07-17,163,Australia,3,0.0,Deluxe,339.65,Online Travel Agent,Check-Out,2023,1,Jan,2023-01,9,3056.85,0
BKG104891,Resort Hotel,2023-02-07,2023-08-03,2023-08-04,177,UAE,2,1.0,Standard,132.45,Corporate,Canceled,2023,2,Feb,2023-02,1,132.45,1
BKG104892,Resort Hotel,2022-05-29,2022-10-28,2022-10-30,152,India,4,0.0,Family,175.7,Direct,Canceled,2022,5,May,2022-05,2,351.4,1
BKG104893,City Hotel,2023-06-12,2023-10-02,2023-10-04,112,France,3,0.0,Suite,143.85,Direct,Check-Out,2023,6,Jun,2023-06,2,287.7,0
BKG104894,City Hotel,2023-04-21,2023-10-03,2023-10-08,165,France,3,0.0,Standard,274.05,Corporate,Canceled,2023,4,Apr,2023-04,5,1370.25,1
BKG104895,Resort Hotel,2024-04-21,2024-07-18,2024-07-20,88,UK,2,0.0,Suite,176.4,Direct,Canceled,2024,4,Apr,2024-04,2,352.8,1
BKG104896,City Hotel,2022-09-06,2023-03-05,2023-03-12,180,Canada,2,0.0,Family,156.43,Offline Agent,Canceled,2022,9,Sep,2022-09,7,1095.01,1
BKG104897,City Hotel,2023-04-10,2023-04-24,2023-04-27,14,Australia,3,0.0,Family,192.38,Online Travel Agent,Canceled,2023,4,Apr,2023-04,3,577.14,1
BKG104898,Resort Hotel,2023-08-13,2024-01-24,2024-01-30,164,Australia,1,2.0,Standard,331.58,Online Travel Agent,Check-Out,2023,8,Aug,2023-08,6,1989.48,0
BKG104899,City Hotel,2023-09-24,2024-01-06,2024-01-12,104,Canada,3,0.0,Suite,99.42,Online Travel Agent,Check-Out,2023,9,Sep,2023-09,6,596.52,0
BKG104900,City Hotel,2022-09-23,2022-10-09,2022-10-12,16,Germany,3,0.0,Family,255.57,Online Travel Agent,Check-Out,2022,9,Sep,2022-09,3,766.71,0
BKG104901,Resort Hotel,2022-08-04,2022-10-24,2022-11-03,81,Singapore,4,0.0,Deluxe,62.07,Online Travel Agent,Canceled,2022,8,Aug,2022-08,10,620.7,1
BKG104902,Resort Hotel,2023-05-15,2023-06-11,2023-06-18,27,Brazil,2,2.0,Deluxe,317.34,Direct,Check-Out,2023,5,May,2023-05,7,2221.3799999999997,0
BKG104903,Resort Hotel,2023-08-03,2023-08-27,2023-09-05,24,Brazil,2,2.0,Family,303.89,Direct,Check-Out,2023,8,Aug,2023-08,9,2735.0099999999998,0
BKG104904,City Hotel,2022-12-07,2022-12-07,2022-12-09,0,Australia,1,1.0,Standard,273.74,Online Travel Agent,Check-Out,2022,12,Dec,2022-12,2,547.48,0
BKG104905,Resort Hotel,2023-06-17,2023-10-05,2023-10-13,110,Australia,3,0.0,Standard,96.58,Corporate,Check-Out,2023,6,Jun,2023-06,8,772.64,0
BKG104906,City Hotel,2023-06-15,2023-11-19,2023-11-23,157,Australia,2,2.0,Suite,91.13,Online Travel Agent,Check-Out,2023,6,Jun,2023-06,4,364.52,0
BKG104907,City Hotel,2023-05-16,2023-07-06,2023-07-08,51,France,2,0.0,Deluxe,305.27,Online Travel Agent,Check-Out,2023,5,May,2023-05,2,610.54,0
BKG104908,Resort Hotel,2022-05-21,2022-09-23,2022-09-30,125,Canada,2,0.0,Family,159.38,Corporate,Check-Out,2022,5,May,2022-05,7,1115.6599999999999,0
BKG104909,City Hotel,2024-06-01,2024-10-11,2024-10-14,132,UAE,3,1.0,Standard,278.5,Offline Agent,Check-Out,2024,6,Jun,2024-06,3,835.5,0
BKG104910,City Hotel,2022-04-23,2022-08-17,2022-08-20,116,Singapore,4,0.0,Deluxe,282.51,Offline Agent,Check-Out,2022,4,Apr,2022-04,3,847.53,0
BKG104911,Resort Hotel,2022-04-06,2022-05-25,2022-05-30,49,Germany,1,0.0,Deluxe,287.42,Corporate,Check-Out,2022,4,Apr,2022-04,5,1437.1000000000001,0
BKG104912,City Hotel,2024-01-01,2024-05-01,2024-05-06,121,France,4,0.0,Suite,187.88,Offline Agent,Check-Out,2024,1,Jan,2024-01,5,939.4,0
BKG104913,City Hotel,2022-11-08,2023-01-11,2023-01-20,64,Germany,2,0.0,Deluxe,209.43,Online Travel Agent,Canceled,2022,11,Nov,2022-11,9,1884.8700000000001,1
BKG104914,Resort Hotel,2022-12-04,2023-02-25,2023-03-06,83,UAE,4,1.0,Standard,141.05,Direct,Canceled,2022,12,Dec,2022-12,9,1269.45,1
BKG104915,City Hotel,2022-12-15,2022-12-31,2023-01-04,16,Australia,3,1.0,Family,168.29,Offline Agent,Check-Out,2022,12,Dec,2022-12,4,673.16,0
BKG104916,City Hotel,2022-08-13,2022-12-30,2023-01-07,139,USA,3,0.0,Deluxe,199.0,Corporate,Check-Out,2022,8,Aug,2022-08,8,1592.0,0
BKG104917,Resort Hotel,2022-12-14,2023-02-13,2023-02-22,61,India,2,0.0,Family,310.54,Corporate,Canceled,2022,12,Dec,2022-12,9,2794.86,1
BKG104918,City Hotel,2024-04-26,2024-05-30,2024-06-09,34,Australia,4,1.0,Deluxe,303.27,Online Travel Agent,Canceled,2024,4,Apr,2024-04,10,3032.7,1
BKG104919,City Hotel,2024-04-17,2024-08-22,2024-08-23,127,Canada,2,2.0,Family,127.6,Offline Agent,Check-Out,2024,4,Apr,2024-04,1,127.6,0
BKG104920,Resort Hotel,2024-05-17,2024-06-10,2024-06-11,24,USA,3,0.0,Deluxe,229.77,Online Travel Agent,Canceled,2024,5,May,2024-05,1,229.77,1
BKG104921,City Hotel,2022-08-12,2023-01-30,2023-02-04,171,Singapore,1,2.0,Deluxe,273.36,Offline Agent,Canceled,2022,8,Aug,2022-08,5,1366.8000000000002,1
BKG104922,Resort Hotel,2022-04-27,2022-08-29,2022-09-02,124,Australia,2,0.0,Family,121.24,Offline Agent,Check-Out,2022,4,Apr,2022-04,4,484.96,0
BKG104923,City Hotel,2023-03-23,2023-09-18,2023-09-24,179,Singapore,1,2.0,Family,330.31,Offline Agent,Check-Out,2023,3,Mar,2023-03,6,1981.8600000000001,0
BKG104924,City Hotel,2023-06-09,2023-08-25,2023-08-31,77,Australia,4,2.0,Family,272.41,Online Travel Agent,Check-Out,2023,6,Jun,2023-06,6,1634.46,0
BKG104925,City Hotel,2024-06-13,2024-11-13,2024-11-15,153,USA,4,0.0,Standard,304.36,Online Travel Agent,Check-Out,2024,6,Jun,2024-06,2,608.72,0
BKG104926,Resort Hotel,2022-07-01,2022-08-27,2022-09-06,57,UK,3,0.0,Family,66.02,Offline Agent,Check-Out,2022,7,Jul,2022-07,10,660.1999999999999,0
BKG104927,Resort Hotel,2024-05-27,2024-09-12,2024-09-21,108,UK,3,0.0,Family,65.14,Corporate,Check-Out,2024,5,May,2024-05,9,586.26,0
BKG104928,City Hotel,2022-08-22,2022-09-03,2022-09-09,12,UK,2,0.0,Standard,87.2,Offline Agent,No-Show,2022,8,Aug,2022-08,6,523.2,0
BKG104929,City Hotel,2023-01-18,2023-02-11,2023-02-15,24,Australia,2,0.0,Suite,111.56,Offline Agent,Check-Out,2023,1,Jan,2023-01,4,446.24,0
BKG104930,City Hotel,2022-09-12,2023-02-20,2023-03-02,161,Brazil,4,0.0,Deluxe,348.21,Online Travel Agent,Check-Out,2022,9,Sep,2022-09,10,3482.1,0
BKG104931,Resort Hotel,2024-03-02,2024-05-22,2024-05-26,81,UK,4,2.0,Family,188.82,Offline Agent,Check-Out,2024,3,Mar,2024-03,4,755.28,0
BKG104932,City Hotel,2022-06-05,2022-07-04,2022-07-08,29,USA,3,0.0,Suite,243.0,Direct,No-Show,2022,6,Jun,2022-06,4,972.0,0
