Booking_ID,Hotel_Type,Booking_Date,Checkin_Date,Checkout_Date,Lead_Time,Country,Adults,Children,Room_Type,ADR,Booking_Channel,Cancellation_Status
BKG104627,City Hotel,2024-01-23,2024-05-19,2024-05-21,117,USA,1,2.0,Deluxe,211.97,Offline Agent,Canceled
BKG104628,City Hotel,2023-10-23,2023-12-18,2023-12-23,56,Canada,4,1.0,,143.58,Corporate,Canceled
BKG104629,Resort Hotel,2023-04-19,2023-06-18,2023-06-22,60,UAE,1,2.0,Family,300.56,Offline Agent,Check-Out
BKG104630,City Hotel,2022-10-19,2022-11-18,2022-11-22,30,UAE,3,0.0,,242.08,Offline Agent,Check-Out
BKG104631,Resort Hotel,2022-01-31,2022-05-28,2022-06-07,117,France,1,1.0,Suite,319.1,Corporate,No-Show
BKG104632,City Hotel,2022-01-28,2022-02-02,2022-02-04,5,USA,4,0.0,Deluxe,90.13,Offline Agent,Check-Out
BKG104633,City Hotel,2022-12-26,2023-05-25,2023-05-28,150,Australia,1,0.0,Family,226.66,Direct,Check-Out
BKG104634,Resort Hotel,2023-01-11,2023-04-14,2023-04-20,93,Canada,2,0.0,Family,306.87,Corporate,Check-Out
BKG104635,Resort Hotel,2022-12-30,2023-04-19,2023-04-25,110,France,2,1.0,Deluxe,149.33,Offline Agent,Check-Out
BKG104636,City Hotel,2023-06-02,2023-07-06,2023-07-09,34,,1,0.0,Standard,96.88,Offline Agent,Check-Out
BKG104637,Resort Hotel,2023-08-08,2023-11-19,2023-11-20,103,India,4,,Standard,169.04,Corporate,Check-Out
BKG104638,City Hotel,2023-03-06,2023-03-18,2023-03-28,12,UK,4,1.0,Suite,335.67,,Check-Out
BKG104639,Resort Hotel,2022-09-02,2022-10-13,2022-10-15,41,UK,3,1.0,,268.99,Corporate,Canceled
BKG104640,Resort Hotel,2023-03-09,2023-06-05,2023-06-06,88,UAE,4,2.0,Suite,172.6,Corporate,Check-Out
BKG104641,Resort Hotel,2022-05-10,2022-07-04,2022-07-11,55,USA,3,2.0,,323.02,Online Travel Agent,Canceled
BKG104642,Resort Hotel,2023-11-25,2024-01-07,2024-01-08,43,France,4,1.0,Standard,177.13,Offline Agent,Check-Out
BKG104643,City Hotel,2022-07-10,2022-08-03,2022-08-09,24,,1,1.0,Deluxe,151.36,Offline Agent,Check-Out
BKG104644,Resort Hotel,2023-06-20,2023-10-08,2023-10-14,110,France,2,0.0,Deluxe,335.3,Direct,Check-Out
BKG104645,Resort Hotel,2024-04-26,2024-05-07,2024-05-12,11,Canada,2,0.0,Family,289.11,Direct,Check-Out
BKG104646,City Hotel,2023-07-29,2023-11-25,2023-11-30,119,Canada,3,2.0,Suite,224.26,Direct,Check-Out
BKG104647,City Hotel,2023-02-12,2023-02-20,2023-02-22,8,Singapore,4,1.0,Family,345.5,Direct,Canceled
BKG104648,Resort Hotel,2024-02-21,2024-07-02,2024-07-03,132,India,1,0.0,,78.48,Direct,Check-Out
BKG104649,Resort Hotel,2023-08-18,2023-09-25,2023-09-29,38,UK,2,0.0,Deluxe,327.91,Offline Agent,Check-Out
BKG104650,Resort Hotel,2022-02-15,2022-04-25,2022-04-30,69,France,1,,Suite,249.37,Offline Agent,Check-Out
BKG104651,City Hotel,2023-02-24,2023-03-04,2023-03-09,8,UAE,1,0.0,Suite,181.26,Corporate,Check-Out
BKG104652,City Hotel,2023-08-23,2023-10-25,2023-10-29,63,Australia,4,0.0,Standard,98.36,Offline Agent,Check-Out
BKG104653,Resort Hotel,2024-02-02,2024-02-10,2024-02-15,8,Brazil,4,1.0,Family,81.13,Corporate,Check-Out
BKG104654,Resort Hotel,2022-03-26,2022-08-23,2022-08-24,150,,3,0.0,Family,201.89,Offline Agent,Canceled
BKG104655,Resort Hotel,2022-02-03,2022-04-28,2022-04-29,84,Germany,2,0.0,Family,179.93,Direct,No-Show
BKG104656,City Hotel,2022-10-08,2023-01-17,2023-01-22,101,USA,3,1.0,Standard,62.79,Online Travel Agent,Canceled
BKG104657,City Hotel,2022-11-24,2023-03-04,2023-03-08,100,Brazil,2,0.0,Standard,255.25,Online Travel Agent,Check-Out
BKG104658,Resort Hotel,2023-05-19,2023-09-26,2023-10-02,130,Canada,1,0.0,Deluxe,160.82,Online Travel Agent,Check-Out
BKG104659,City Hotel,2022-10-26,2022-11-30,2022-12-03,35,Germany,2,2.0,Suite,101.19,Online Travel Agent,Check-Out
BKG104660,City Hotel,2022-12-05,2023-04-06,2023-04-13,122,UK,1,1.0,Deluxe,177.51,,Canceled
BKG104661,City Hotel,2023-01-08,2023-05-21,2023-05-30,133,Brazil,2,1.0,Deluxe,185.54,Direct,No-Show
BKG104662,Resort Hotel,2022-10-17,2022-10-29,2022-11-07,12,Australia,2,,Standard,196.85,,Canceled
BKG104663,Resort Hotel,2023-08-14,2023-09-29,2023-10-06,46,Singapore,4,2.0,Standard,177.69,Offline Agent,Check-Out
BKG104664,Resort Hotel,2023-03-04,2023-05-28,2023-06-01,85,Canada,1,0.0,Suite,74.34,Online Travel Agent,Check-Out
BKG104665,Resort Hotel,2023-12-10,2024-03-23,2024-03-24,104,Singapore,3,1.0,,313.38,Direct,Canceled
BKG104666,City Hotel,2023-04-09,2023-05-01,2023-05-06,22,France,2,0.0,Family,122.62,Direct,Check-Out
BKG104667,City Hotel,2023-08-06,2023-10-03,2023-10-13,58,Brazil,2,0.0,,258.72,Corporate,Check-Out
BKG104668,Resort Hotel,2024-04-22,2024-08-06,2024-08-09,106,UK,2,0.0,Suite,332.57,Online Travel Agent,Check-Out
BKG104669,City Hotel,2022-06-28,2022-11-06,2022-11-08,131,,3,2.0,Standard,205.68,Online Travel Agent,Check-Out
BKG104670,City Hotel,2023-07-29,2023-08-13,2023-08-18,15,UK,1,2.0,Family,120.28,Direct,No-Show
BKG104671,City Hotel,2024-03-07,2024-05-23,2024-05-29,77,UK,2,,Family,200.33,Offline Agent,Check-Out
BKG104672,Resort Hotel,2022-05-18,2022-11-10,2022-11-18,176,UAE,2,0.0,Suite,319.74,Direct,Check-Out
BKG104673,City Hotel,2022-02-21,2022-03-17,2022-03-24,24,France,2,0.0,Suite,224.34,Online Travel Agent,Check-Out
BKG104674,City Hotel,2023-11-13,2024-02-22,2024-02-28,101,UK,1,1.0,Suite,61.22,,Canceled
BKG104675,Resort Hotel,2022-08-19,2022-10-09,2022-10-19,51,UAE,4,1.0,Family,295.87,Corporate,Canceled
BKG104676,City Hotel,2023-10-19,2024-03-14,2024-03-21,147,USA,4,0.0,Standard,322.96,Online Travel Agent,Check-Out
BKG104677,Resort Hotel,2022-05-18,2022-11-02,2022-11-03,168,,4,0.0,Standard,116.06,Corporate,No-Show
BKG104678,City Hotel,2022-12-04,2023-03-07,2023-03-08,93,USA,4,0.0,Family,185.46,Offline Agent,Canceled
BKG104679,Resort Hotel,2024-06-09,2024-09-24,2024-09-30,107,Brazil,3,2.0,Family,239.41,Offline Agent,Check-Out
BKG104680,City Hotel,2023-02-20,2023-03-07,2023-03-10,15,Brazil,2,0.0,,169.69,,Canceled
BKG104681,City Hotel,2022-08-29,2022-12-22,2022-12-23,115,UK,3,0.0,Suite,317.34,Online Travel Agent,Canceled
BKG104682,City Hotel,2022-06-09,2022-09-27,2022-10-01,110,France,1,1.0,Deluxe,195.7,Direct,Check-Out
BKG104683,City Hotel,2024-05-28,2024-07-14,2024-07-19,47,Germany,2,0.0,Standard,294.92,Online Travel Agent,Canceled
BKG104684,Resort Hotel,2022-09-21,2023-01-12,2023-01-16,113,UK,1,1.0,Suite,154.73,Direct,Canceled
BKG104685,Resort Hotel,2022-12-01,2022-12-04,2022-12-13,3,India,2,0.0,Suite,108.8,Corporate,Check-Out
BKG104686,City Hotel,2022-11-27,2022-12-19,2022-12-23,22,Germany,3,,Standard,272.24,Offline Agent,No-Show
BKG104687,Resort Hotel,2023-09-12,2024-03-02,2024-03-04,172,UAE,4,0.0,Suite,329.63,Offline Agent,Check-Out
BKG104688,Resort Hotel,2023-12-20,2024-03-20,2024-03-25,91,UAE,2,0.0,Suite,331.67,,Check-Out
BKG104689,Resort Hotel,2023-02-25,2023-07-14,2023-07-24,139,Brazil,2,0.0,,69.46,,Canceled
BKG104690,City Hotel,2023-12-06,2023-12-16,2023-12-19,10,Brazil,3,0.0,Standard,193.65,Online Travel Agent,Check-Out
BKG104691,City Hotel,2022-06-30,2022-10-02,2022-10-07,94,Germany,2,0.0,Family,326.88,Corporate,Check-Out
BKG104692,City Hotel,2022-08-11,2022-12-21,2022-12-28,132,Australia,1,0.0,Standard,180.14,Offline Agent,Check-Out
BKG104693,Resort Hotel,2024-04-25,2024-04-27,2024-05-03,2,Canada,3,0.0,Deluxe,125.69,Offline Agent,Check-Out
BKG104694,City Hotel,2022-05-11,2022-09-15,2022-09-20,127,Germany,4,0.0,,181.11,Direct,Check-Out
BKG104695,City Hotel,2024-03-19,2024-08-01,2024-08-11,135,Brazil,3,0.0,Family,252.28,Direct,No-Show
BKG104696,City Hotel,2023-03-13,2023-07-05,2023-07-08,114,UK,1,0.0,Deluxe,85.83,Online Travel Agent,Check-Out
BKG104697,City Hotel,2022-04-19,2022-10-01,2022-10-08,165,UAE,4,2.0,Family,328.43,Corporate,Check-Out
BKG104698,Resort Hotel,2022-09-22,2022-09-25,2022-09-27,3,Canada,2,0.0,Suite,159.91,Corporate,Canceled
BKG104699,Resort Hotel,2022-09-24,2023-01-02,2023-01-04,100,Singapore,4,0.0,Suite,145.54,Online Travel Agent,Check-Out
BKG104700,City Hotel,2024-06-12,2024-10-09,2024-10-12,119,Canada,4,1.0,Family,157.53,Online Travel Agent,Check-Out
BKG104701,City Hotel,2022-04-02,2022-06-07,2022-06-10,66,Germany,3,0.0,Family,238.79,Online Travel Agent,Check-Out
BKG104702,Resort Hotel,2022-12-05,2023-05-19,2023-05-25,165,Germany,2,2.0,Standard,279.16,Direct,Check-Out
BKG104703,City Hotel,2023-09-27,2024-01-14,2024-01-22,109,Singapore,2,0.0,Suite,118.78,Online Travel Agent,Canceled
BKG104704,City Hotel,2023-04-20,2023-08-17,2023-08-24,119,Brazil,2,2.0,Deluxe,164.97,Direct,Check-Out
BKG104705,Resort Hotel,2023-10-25,2024-04-20,2024-04-25,178,Australia,2,1.0,Family,260.77,Direct,Check-Out
BKG104706,Resort Hotel,2022-04-10,2022-04-29,2022-05-07,19,UAE,1,1.0,Suite,167.57,Corporate,No-Show
BKG104707,City Hotel,2023-09-13,2023-11-20,2023-11-26,68,Singapore,1,,Deluxe,252.99,Corporate,Check-Out
BKG104708,City Hotel,2022-08-30,2022-09-14,2022-09-24,15,,4,0.0,,210.95,Offline Agent,Check-Out
BKG104709,Resort Hotel,2023-12-19,2024-05-24,2024-05-29,157,France,2,0.0,Deluxe,150.55,Online Travel Agent,Check-Out
BKG104710,Resort Hotel,2022-11-14,2022-11-22,2022-12-02,8,France,4,1.0,Deluxe,304.36,Corporate,Check-Out
BKG104711,City Hotel,2022-02-03,2022-04-23,2022-04-24,79,Canada,3,0.0,Standard,275.93,Direct,Check-Out
BKG104712,City Hotel,2023-04-18,2023-08-06,2023-08-13,110,Brazil,2,0.0,Family,339.77,Corporate,Check-Out
BKG104713,City Hotel,2023-10-23,2023-10-23,2023-11-02,0,USA,1,1.0,Suite,264.16,Online Travel Agent,Check-Out
BKG104714,Resort Hotel,2024-04-26,2024-06-23,2024-06-28,58,France,4,0.0,Standard,165.14,Online Travel Agent,Check-Out
BKG104715,Resort Hotel,2023-06-10,2023-07-19,2023-07-29,39,UAE,2,0.0,Standard,75.27,Direct,Check-Out
BKG104716,Resort Hotel,2022-01-05,2022-02-19,2022-03-01,45,France,3,0.0,Family,78.57,Corporate,Canceled
BKG104717,City Hotel,2024-04-28,2024-08-20,2024-08-23,114,UK,1,0.0,Deluxe,349.77,Offline Agent,Check-Out
BKG104718,City Hotel,2023-12-12,2024-05-18,2024-05-19,158,UAE,3,2.0,Family,338.45,Corporate,Check-Out
BKG104719,Resort Hotel,2023-07-12,2023-09-22,2023-09-27,72,Germany,2,1.0,Suite,127.25,Offline Agent,Check-Out
BKG104720,Resort Hotel,2023-08-08,2023-08-18,2023-08-22,10,Singapore,3,2.0,Deluxe,117.95,Corporate,Check-Out
BKG104721,City Hotel,2022-02-12,2022-03-14,2022-03-21,30,France,1,1.0,Standard,251.93,Direct,Check-Out
BKG104722,City Hotel,2024-02-02,2024-06-25,2024-06-29,144,Germany,3,0.0,,339.91,Corporate,Canceled
BKG104723,Resort Hotel,2023-10-30,2023-12-28,2023-12-29,59,USA,4,0.0,Deluxe,218.64,Online Travel Agent,Canceled
BKG104724,Resort Hotel,2023-11-18,2023-11-22,2023-11-29,4,USA,2,2.0,,107.84,Offline Agent,No-Show
BKG104725,Resort Hotel,2023-11-13,2024-03-25,2024-03-27,133,UK,1,0.0,Deluxe,217.77,Direct,Canceled
BKG104726,City Hotel,2023-08-15,2024-02-05,2024-02-13,174,Canada,1,0.0,Suite,291.35,Direct,Canceled
BKG104727,Resort Hotel,2023-03-10,2023-05-28,2023-06-02,79,UAE,1,0.0,Suite,235.66,Offline Agent,Check-Out
BKG104728,Resort Hotel,2023-06-20,2023-09-28,2023-10-02,100,UK,4,0.0,Deluxe,148.79,Corporate,No-Show
BKG104729,Resort Hotel,2022-05-28,2022-06-11,2022-06-15,14,France,1,1.0,Suite,243.77,Online Travel Agent,Check-Out
BKG104730,City Hotel,2023-09-08,2024-02-19,2024-02-20,164,UK,2,2.0,Family,255.72,Direct,Check-Out
BKG104731,City Hotel,2022-08-30,2023-01-24,2023-01-26,147,Germany,1,1.0,Deluxe,306.54,Direct,Canceled
BKG104732,City Hotel,2022-07-08,2022-10-29,2022-11-05,113,Singapore,3,0.0,Standard,334.93,Direct,Check-Out
BKG104733,City Hotel,2023-08-14,2023-11-21,2023-11-28,99,Singapore,2,0.0,Suite,339.23,Corporate,Canceled
BKG104734,City Hotel,2022-01-28,2022-02-15,2022-02-16,18,France,1,0.0,Suite,256.78,Offline Agent,Check-Out
BKG104735,City Hotel,2022-01-05,2022-04-29,2022-05-04,114,India,1,0.0,Deluxe,90.41,Direct,Check-Out
BKG104736,Resort Hotel,2024-01-10,2024-06-24,2024-07-02,166,UK,4,0.0,Suite,238.45,Corporate,Canceled
BKG104737,Resort Hotel,2023-10-05,2024-03-05,2024-03-14,152,UK,2,2.0,Standard,81.59,Corporate,Check-Out
BKG104738,Resort Hotel,2022-02-23,2022-04-22,2022-04-30,58,UK,2,2.0,Family,280.96,Direct,Check-Out
BKG104739,Resort Hotel,2024-04-17,2024-08-09,2024-08-15,114,Canada,3,0.0,Standard,105.17,Online Travel Agent,Check-Out
BKG104740,Resort Hotel,2023-09-14,2024-01-01,2024-01-05,109,UAE,2,0.0,Standard,291.06,Offline Agent,Check-Out
BKG104741,City Hotel,2023-03-24,2023-08-07,2023-08-17,136,France,2,0.0,Family,322.77,Direct,Check-Out
BKG104742,City Hotel,2022-08-01,2022-09-24,2022-09-29,54,Singapore,3,2.0,Deluxe,318.26,Corporate,No-Show
BKG104743,City Hotel,2022-12-25,2023-04-05,2023-04-08,101,Brazil,1,2.0,Standard,336.77,Corporate,Canceled
BKG104744,City Hotel,2022-03-18,2022-06-02,2022-06-10,76,Germany,3,0.0,Family,280.69,Direct,Check-Out
BKG104745,City Hotel,2023-03-04,2023-05-17,2023-05-26,74,Canada,3,2.0,Family,184.24,Offline Agent,Check-Out
BKG104746,City Hotel,2023-11-11,2024-02-01,2024-02-09,82,UAE,4,0.0,Standard,153.25,Offline Agent,Check-Out
BKG104747,City Hotel,2024-01-18,2024-06-14,2024-06-21,148,Brazil,3,0.0,Standard,79.32,Corporate,Check-Out
BKG104748,Resort Hotel,2024-06-13,2024-09-05,2024-09-12,84,Australia,4,0.0,Suite,150.02,Offline Agent,No-Show
BKG104749,City Hotel,2023-05-27,2023-11-01,2023-11-07,158,Australia,1,2.0,Family,73.66,Online Travel Agent,Check-Out
BKG104750,City Hotel,2023-10-06,2024-01-13,2024-01-17,99,USA,2,2.0,Family,167.67,Direct,Canceled
BKG104751,City Hotel,2022-12-05,2022-12-05,2022-12-08,0,UK,1,2.0,Standard,105.79,,Canceled
BKG104752,City Hotel,2024-04-12,2024-06-08,2024-06-17,57,France,1,0.0,,228.45,Direct,Canceled
BKG104753,City Hotel,2023-01-23,2023-03-26,2023-04-01,62,Brazil,1,0.0,Family,208.33,Online Travel Agent,Check-Out
BKG104754,Resort Hotel,2022-04-10,2022-05-13,2022-05-23,33,Singapore,3,0.0,Suite,167.21,Direct,Canceled
BKG104755,Resort Hotel,2024-06-05,2024-08-02,2024-08-08,58,Australia,3,2.0,,236.64,Direct,Canceled
BKG104756,City Hotel,2024-02-20,2024-08-03,2024-08-13,165,UAE,3,0.0,Standard,98.71,Direct,No-Show
BKG104757,City Hotel,2023-08-09,2024-02-02,2024-02-03,177,Brazil,1,2.0,Family,86.05,Direct,Canceled
BKG104758,Resort Hotel,2022-05-06,2022-05-26,2022-05-31,20,Brazil,4,0.0,Standard,120.89,Online Travel Agent,Check-Out
BKG104759,City Hotel,2022-01-03,2022-03-16,2022-03-22,72,France,4,0.0,Standard,239.35,Online Travel Agent,Canceled
BKG104760,City Hotel,2023-01-06,2023-06-12,2023-06-20,157,,3,2.0,Suite,120.3,Direct,Check-Out
BKG104761,Resort Hotel,2024-01-04,2024-03-20,2024-03-23,76,Singapore,1,2.0,Deluxe,322.4,Offline Agent,Check-Out
BKG104762,Resort Hotel,2023-08-07,2023-08-16,2023-08-24,9,,4,0.0,Suite,154.09,Online Travel Agent,Check-Out
BKG104763,City Hotel,2022-05-04,2022-10-06,2022-10-07,155,Canada,2,1.0,Standard,167.2,Offline Agent,Canceled
BKG104764,City Hotel,2023-08-17,2023-11-22,2023-11-23,97,,4,0.0,Suite,323.37,Online Travel Agent,Check-Out
BKG104765,City Hotel,2023-01-09,2023-02-03,2023-02-06,25,UAE,3,2.0,Suite,119.44,Direct,Check-Out
BKG104766,Resort Hotel,2024-01-25,2024-02-09,2024-02-16,15,UAE,2,0.0,Family,180.6,Corporate,Check-Out
BKG104767,Resort Hotel,2023-03-22,2023-03-27,2023-04-05,5,India,2,1.0,Deluxe,183.17,Direct,Check-Out
BKG104768,City Hotel,2022-03-20,2022-09-04,2022-09-07,168,UAE,1,2.0,Family,281.21,Online Travel Agent,Check-Out
BKG104769,Resort Hotel,2024-03-10,2024-07-08,2024-07-12,120,Singapore,3,2.0,Suite,135.79,Offline Agent,Check-Out
BKG104770,Resort Hotel,2023-05-04,2023-08-03,2023-08-13,91,Singapore,3,2.0,Family,260.89,Offline Agent,Canceled
BKG104771,Resort Hotel,2022-04-26,2022-09-16,2022-09-25,143,Germany,1,0.0,Family,94.8,Corporate,Canceled
BKG104772,City Hotel,2022-06-13,2022-08-05,2022-08-09,53,USA,1,0.0,Family,128.19,Online Travel Agent,Check-Out
BKG104773,City Hotel,2024-06-18,2024-07-13,2024-07-16,25,Germany,4,2.0,Deluxe,200.7,Offline Agent,Canceled
BKG104774,Resort Hotel,2023-09-24,2024-03-07,2024-03-08,165,UK,1,0.0,Standard,255.77,Direct,Check-Out
BKG104775,Resort Hotel,2022-02-25,2022-05-14,2022-05-19,78,Brazil,3,0.0,Family,309.84,Online Travel Agent,Check-Out
BKG104776,Resort Hotel,2022-09-19,2023-02-16,2023-02-22,150,France,4,0.0,Deluxe,292.91,,No-Show
BKG104777,Resort Hotel,2023-08-29,2023-09-02,2023-09-03,4,France,2,2.0,Standard,145.45,,Check-Out
BKG104778,City Hotel,2022-05-08,2022-09-23,2022-09-27,138,Germany,1,0.0,Suite,203.38,Online Travel Agent,Check-Out
BKG104779,Resort Hotel,2022-03-02,2022-05-28,2022-06-05,87,Canada,2,0.0,Deluxe,265.09,Direct,Check-Out
BKG104780,Resort Hotel,2022-12-22,2023-05-04,2023-05-06,133,India,2,1.0,Standard,205.24,,Canceled
BKG104781,City Hotel,2023-09-20,2024-03-14,2024-03-22,176,Australia,4,2.0,Deluxe,166.73,,Check-Out
BKG104782,Resort Hotel,2023-04-08,2023-04-10,2023-04-11,2,USA,4,0.0,Deluxe,72.63,Corporate,Check-Out
BKG104783,City Hotel,2024-05-09,2024-10-24,2024-10-31,168,Germany,4,0.0,,268.52,Direct,Canceled
BKG104784,Resort Hotel,2022-05-11,2022-06-09,2022-06-13,29,USA,3,0.0,Deluxe,243.57,Corporate,Check-Out
BKG104785,Resort Hotel,2023-09-13,2023-12-18,2023-12-27,96,Singapore,3,0.0,Suite,231.07,Corporate,Check-Out
BKG104786,City Hotel,2023-11-16,2024-04-13,2024-04-18,149,UK,4,0.0,Standard,162.02,Corporate,Check-Out
BKG104787,City Hotel,2024-03-16,2024-06-02,2024-06-05,78,,1,1.0,Suite,302.62,Online Travel Agent,Canceled
BKG104788,City Hotel,2024-04-12,2024-07-19,2024-07-25,98,Australia,1,0.0,Suite,147.31,Offline Agent,Check-Out
BKG104789,City Hotel,2022-03-11,2022-05-24,2022-05-30,74,France,2,0.0,Family,99.04,Corporate,Canceled
BKG104790,Resort Hotel,2023-07-28,2023-12-31,2024-01-04,156,Canada,1,0.0,Suite,129.09,Direct,Check-Out
BKG104791,City Hotel,2023-09-03,2023-09-28,2023-10-02,25,UAE,4,2.0,Suite,239.06,Direct,Check-Out
BKG104792,City Hotel,2023-05-15,2023-09-16,2023-09-24,124,France,2,1.0,Deluxe,273.97,Direct,Check-Out
BKG104793,City Hotel,2022-06-18,2022-09-07,2022-09-08,81,USA,2,2.0,,256.45,Corporate,Check-Out
BKG104794,Resort Hotel,2022-07-04,2022-08-31,2022-09-08,58,Brazil,2,0.0,Family,188.92,Corporate,Check-Out
BKG104795,City Hotel,2023-05-04,2023-05-16,2023-05-17,12,Canada,4,0.0,Deluxe,106.75,Direct,No-Show
BKG104796,City Hotel,2022-06-13,2022-07-07,2022-07-08,24,,3,2.0,Suite,114.87,Direct,No-Show
BKG104797,Resort Hotel,2022-08-20,2022-09-29,2022-10-01,40,Singapore,3,,Suite,314.92,,Check-Out
BKG104798,City Hotel,2022-04-13,2022-09-14,2022-09-24,154,Singapore,3,0.0,,222.79,Corporate,Check-Out
BKG104799,City Hotel,2023-10-20,2023-10-20,2023-10-27,0,UAE,3,,Deluxe,118.14,Corporate,Check-Out
BKG104800,Resort Hotel,2022-10-18,2023-03-11,2023-03-19,144,France,1,2.0,Standard,189.0,Direct,Check-Out
BKG104801,Resort Hotel,2022-06-01,2022-08-10,2022-08-14,70,Canada,1,0.0,Deluxe,237.74,Online Travel Agent,Check-Out
BKG104802,City Hotel,2022-08-15,2022-09-18,2022-09-23,34,UK,2,0.0,Suite,250.72,Corporate,Check-Out
BKG104803,Resort Hotel,2022-09-02,2023-01-26,2023-01-27,146,UK,4,0.0,Suite,319.72,Offline Agent,Check-Out
BKG104804,Resort Hotel,2023-07-07,2023-12-04,2023-12-11,150,Brazil,1,0.0,Deluxe,102.48,Offline Agent,Canceled
BKG104805,City Hotel,2022-10-15,2022-12-28,2023-01-07,74,Australia,3,0.0,Standard,349.88,Corporate,Check-Out
BKG104806,City Hotel,2023-07-08,2023-08-30,2023-09-01,53,USA,1,2.0,,194.42,Offline Agent,Check-Out
BKG104807,City Hotel,2022-02-27,2022-03-26,2022-04-04,27,,1,0.0,Deluxe,168.01,Offline Agent,Check-Out
BKG104808,City Hotel,2022-03-02,2022-03-31,2022-04-03,29,Canada,2,0.0,Suite,172.8,Online Travel Agent,Check-Out
BKG104809,City Hotel,2022-02-04,2022-02-08,2022-02-12,4,Canada,4,1.0,Suite,277.62,Direct,Check-Out
BKG104810,Resort Hotel,2023-05-02,2023-10-13,2023-10-17,164,Singapore,3,1.0,Suite,341.74,,Check-Out
BKG104811,Resort Hotel,2024-06-05,2024-09-12,2024-09-16,99,Singapore,1,0.0,Deluxe,91.07,Direct,Check-Out
BKG104812,Resort Hotel,2024-05-23,2024-09-21,2024-09-24,121,Germany,3,0.0,Standard,87.08,Online Travel Agent,Check-Out
BKG104813,City Hotel,2022-06-06,2022-08-04,2022-08-12,59,France,1,0.0,Deluxe,70.75,Corporate,Check-Out
BKG104814,City Hotel,2022-06-06,2022-10-31,2022-11-03,147,UAE,3,0.0,Suite,306.17,Offline Agent,Check-Out
BKG104815,Resort Hotel,2024-04-11,2024-04-30,2024-05-07,19,Germany,1,0.0,,167.47,Corporate,Check-Out
BKG104816,City Hotel,2024-02-05,2024-04-17,2024-04-20,72,Australia,2,1.0,Family,106.17,Offline Agent,Canceled
BKG104817,City Hotel,2024-02-03,2024-03-06,2024-03-09,32,France,4,1.0,Family,173.05,Online Travel Agent,Check-Out
BKG104818,Resort Hotel,2022-12-31,2023-03-26,2023-03-29,85,India,2,0.0,Suite,269.98,,Check-Out
BKG104819,City Hotel,2022-05-31,2022-09-01,2022-09-06,93,Germany,4,2.0,Family,75.25,Online Travel Agent,Check-Out
BKG104820,City Hotel,2023-11-02,2024-02-11,2024-02-12,101,Germany,2,0.0,Standard,306.64,Online Travel Agent,Check-Out
BKG104821,City Hotel,2022-05-06,2022-08-03,2022-08-10,89,UK,3,0.0,Standard,317.52,Online Travel Agent,Canceled
BKG104822,Resort Hotel,2023-10-17,2024-04-08,2024-04-14,174,UAE,3,0.0,Standard,133.97,Corporate,Check-Out
BKG104823,Resort Hotel,2023-10-17,2024-02-13,2024-02-23,119,Singapore,1,,Deluxe,180.61,Corporate,Check-Out
BKG104824,City Hotel,2024-02-06,2024-05-10,2024-05-16,94,Singapore,2,1.0,Family,135.65,Corporate,Canceled
BKG104825,City Hotel,2023-04-05,2023-08-30,2023-09-09,147,UK,4,0.0,,98.57,Corporate,Check-Out
BKG104826,City Hotel,2023-06-27,2023-08-08,2023-08-16,42,Singapore,3,1.0,Suite,209.39,Online Travel Agent,Canceled
BKG104827,Resort Hotel,2023-04-09,2023-08-20,2023-08-27,133,India,4,0.0,Standard,281.26,Corporate,Check-Out
BKG104828,Resort Hotel,2023-07-11,2023-10-22,2023-10-30,103,,3,0.0,Suite,91.41,Offline Agent,Check-Out
BKG104829,Resort Hotel,2023-10-24,2024-04-05,2024-04-15,164,Canada,2,1.0,Standard,157.5,Online Travel Agent,Canceled
BKG104830,Resort Hotel,2024-01-12,2024-02-18,2024-02-28,37,UAE,3,2.0,,245.78,Offline Agent,Check-Out
BKG104831,Resort Hotel,2022-02-26,2022-05-30,2022-06-03,93,Australia,2,0.0,Standard,223.19,Direct,Check-Out
BKG104832,Resort Hotel,2022-01-21,2022-02-06,2022-02-11,16,Brazil,3,1.0,Family,139.34,Direct,Canceled
BKG104833,City Hotel,2024-05-01,2024-10-16,2024-10-21,168,UAE,1,0.0,Standard,121.28,Offline Agent,Check-Out
BKG104834,Resort Hotel,2024-01-08,2024-03-04,2024-03-07,56,Canada,3,0.0,Standard,80.55,Direct,Canceled
BKG104835,City Hotel,2024-02-08,2024-04-11,2024-04-19,63,Australia,1,,,193.37,Online Travel Agent,Check-Out
BKG104836,Resort Hotel,2023-05-03,2023-10-28,2023-11-01,178,Australia,4,0.0,Deluxe,341.62,Offline Agent,Check-Out
BKG104837,Resort Hotel,2022-06-23,2022-10-26,2022-10-31,125,Australia,4,,Family,84.46,Offline Agent,Check-Out
BKG104838,Resort Hotel,2022-01-02,2022-06-03,2022-06-11,152,UAE,1,0.0,Family,208.95,Offline Agent,Canceled
BKG104839,City Hotel,2022-03-15,2022-08-01,2022-08-02,139,Germany,4,0.0,Family,60.94,Online Travel Agent,Check-Out
