Transaction ID,Customer ID,Transaction Date,Transaction Amount,Transaction Type,Merchant Category,Location,Device Used,Fraud Flag
T104783,C1573,2024-06-10,4441.28,POS,Travel,Hyderabad,POS Terminal,No
T104784,C1749,2024-12-10,6319.18,POS,Entertainment,Kolkata,POS Terminal,No
T104785,C1842,2024-05-13,7848.9,ATM,Fashion,Jaipur,ATM Machine,No
T104786,C1873,2024-03-22,43820.07,Online,Fuel,Lucknow,Desktop,No
T104787,C1247,2024-01-12,13588.96,POS,Healthcare,Bangalore,POS Terminal,No
T104788,C1847,2024-10-23,24749.26,Online,E-commerce,Kolkata,Desktop,No
T104789,C1684,2025-03-15,16641.77,Online,Restaurant,Mumbai,Desktop,No
T104790,C1917,2025-03-24,1691.33,POS,Fashion,Bangalore,POS Terminal,No
T104791,C1474,2025-01-13,14305.7,POS,Grocery,Lucknow,POS Terminal,No
T104792,C1442,2024-05-11,1674.43,ATM,Fuel,Bangalore,ATM Machine,No
T104793,C2179,2024-02-26,4534.99,POS,Healthcare,Pune,POS Terminal,No
T104794,C1382,2024-03-16,15043.7,Online,Fuel,Ahmedabad,Desktop,No
T104795,C1013,2024-05-26,4873.98,POS,Fashion,Lucknow,POS Terminal,No
T104796,C1281,2024-07-10,8381.48,Online,Utilities,Chennai,Tablet,No
T104797,C1940,2024-01-13,39201.44,Online,Travel,Lucknow,Tablet,No
T104798,C1600,2024-08-19,2888.71,ATM,Restaurant,Hyderabad,ATM Machine,No
T104799,C1320,2024-12-21,31818.35,Online,E-commerce,Chennai,Desktop,No
T104800,C1809,2024-09-06,1945.31,POS,Fashion,Mumbai,POS Terminal,No
T104801,C1834,2024-11-18,3712.67,Online,Restaurant,Jaipur,Desktop,No
T104802,C1232,2024-02-04,45489.59,Online,Restaurant,Mumbai,Mobile,No
T104803,C2061,2024-05-29,4207.51,ATM,Fuel,Bangalore,ATM Machine,No
T104804,C1519,2025-01-30,16514.38,ATM,Travel,Hyderabad,ATM Machine,No
T104805,C1436,2024-08-04,8215.0,POS,E-commerce,Kolkata,POS Terminal,Yes
T104806,C2044,2024-03-26,2018.2,ATM,Utilities,Lucknow,ATM Machine,No
T104807,C1176,2024-12-23,47781.32,Online,Healthcare,Mumbai,Desktop,No
T104808,C1519,2024-11-06,3779.72,POS,Healthcare,Lucknow,POS Terminal,No
T104809,C2152,2024-07-08,12908.72,POS,Fuel,Lucknow,POS Terminal,No
T104810,C1107,2024-02-28,8606.74,Online,Restaurant,Chennai,Tablet,No
T104811,C1192,2025-04-09,17151.89,ATM,Travel,Pune,ATM Machine,No
T104812,C1002,2024-02-09,858.79,Online,Entertainment,Chennai,Desktop,No
T104813,C1707,2025-02-06,10479.72,ATM,Grocery,Jaipur,ATM Machine,No
T104814,C1444,2025-05-02,15504.13,ATM,Utilities,Lucknow,ATM Machine,No
T104815,C1074,2024-05-26,14028.45,POS,Electronics,Mumbai,POS Terminal,No
T104816,C1557,2024-05-03,45478.27,Online,Entertainment,Kolkata,Desktop,No
T104817,C1697,2024-02-08,16482.68,ATM,Travel,Pune,ATM Machine,No
T104818,C1212,2024-05-20,17819.73,ATM,Travel,Ahmedabad,ATM Machine,No
T104819,C1655,2024-06-29,4384.78,ATM,Grocery,Hyderabad,ATM Machine,No
T104820,C1025,2024-02-22,4334.35,POS,Utilities,Pune,POS Terminal,No
T104821,C1917,2024-02-26,4405.63,POS,Fashion,Jaipur,POS Terminal,No
T104822,C1187,2025-05-07,7852.55,ATM,Grocery,Bangalore,ATM Machine,No
T104823,C1211,2024-07-26,8169.75,ATM,Utilities,Jaipur,ATM Machine,No
T104824,C1419,2024-09-04,11118.83,ATM,Electronics,Kolkata,ATM Machine,No
T104825,C1750,2024-09-21,2482.21,POS,Healthcare,Jaipur,POS Terminal,No
T104826,C1232,2024-02-13,13979.31,ATM,E-commerce,Ahmedabad,ATM Machine,No
T104827,C1790,2024-08-12,2596.74,POS,E-commerce,Jaipur,POS Terminal,No
T104828,C1408,2024-03-22,4723.6,POS,Electronics,Ahmedabad,POS Terminal,No
T104829,C1658,2025-03-18,25266.59,Online,Entertainment,Jaipur,Mobile,No
T104830,C1524,2024-07-01,16030.59,ATM,Utilities,Delhi,ATM Machine,No
T104831,C1865,2024-06-16,11118.09,POS,Restaurant,Jaipur,POS Terminal,No
T104832,C1747,2025-05-02,32347.61,Online,Travel,Lucknow,Tablet,No
T104833,C2043,2024-03-24,2421.02,POS,Restaurant,Kolkata,POS Terminal,No
T104834,C1291,2024-02-18,8250.98,POS,Fashion,Pune,POS Terminal,No
T104835,C1137,2024-12-14,1402.95,POS,Utilities,Chennai,POS Terminal,No
T104836,C1877,2024-10-07,5722.71,POS,E-commerce,Hyderabad,POS Terminal,Yes
T104837,C1415,2024-01-04,20793.12,Online,Utilities,Pune,Mobile,No
T104838,C1947,2024-04-01,693.19,POS,Healthcare,Kolkata,POS Terminal,No
T104839,C1455,2024-05-10,4182.42,POS,Electronics,Pune,POS Terminal,No
T104840,C1126,2024-03-25,14339.18,POS,Restaurant,Jaipur,POS Terminal,No
T104841,C1615,2024-08-06,47690.9,Online,Travel,Mumbai,Tablet,No
T104842,C1391,2025-04-26,17745.89,Online,Utilities,Lucknow,Desktop,No
T104843,C1017,2024-11-23,742.19,POS,Travel,Jaipur,POS Terminal,No
T104844,C1342,2025-05-01,2768.51,POS,Fashion,Ahmedabad,POS Terminal,No
T104845,C1238,2024-03-02,8148.25,ATM,Fuel,Bangalore,ATM Machine,No
T104846,C1985,2024-11-30,18981.7,ATM,Healthcare,Hyderabad,ATM Machine,Yes
T104847,C1126,2024-01-05,2203.87,POS,Electronics,Bangalore,POS Terminal,No
T104848,C1290,2025-01-01,11476.39,POS,Restaurant,Hyderabad,POS Terminal,No
T104849,C1595,2024-09-07,5612.39,Online,Grocery,Pune,Tablet,No
T104850,C1916,2024-08-28,49066.63,Online,E-commerce,Kolkata,Mobile,No
T104851,C2194,2024-11-19,5786.09,POS,Electronics,Kolkata,POS Terminal,No
T104852,C1890,2024-06-28,11650.99,POS,Healthcare,Ahmedabad,POS Terminal,No
T104853,C1084,2024-11-06,7180.53,ATM,Healthcare,Jaipur,ATM Machine,No
T104854,C1399,2024-05-27,9452.27,POS,Grocery,Mumbai,POS Terminal,No
T104855,C1751,2024-03-18,9762.4,Online,Fuel,Bangalore,Tablet,No
T104856,C1747,2024-04-10,2275.71,POS,E-commerce,Hyderabad,POS Terminal,No
T104857,C1374,2024-03-06,46915.59,Online,E-commerce,Delhi,Desktop,No
T104858,C1028,2024-08-22,45898.83,Online,Entertainment,Chennai,Desktop,No
T104859,C1863,2024-01-26,44395.95,Online,Entertainment,Ahmedabad,Tablet,No
T104860,C1170,2025-04-09,9418.96,POS,Grocery,Delhi,POS Terminal,No
T104861,C1813,2024-12-28,40451.76,Online,Healthcare,Mumbai,Mobile,No
T104862,C1276,2024-07-24,1128.65,POS,Utilities,Lucknow,POS Terminal,No
T104863,C1536,2025-03-08,5088.36,POS,Entertainment,Lucknow,POS Terminal,No
T104864,C2140,2025-04-15,15822.42,Online,Travel,Pune,Desktop,No
T104865,C1424,2024-07-02,9571.12,POS,Electronics,Lucknow,POS Terminal,No
T104866,C1581,2024-10-19,5403.77,POS,Fashion,Lucknow,POS Terminal,No
T104867,C1517,2024-07-15,7595.64,Online,Utilities,Kolkata,Tablet,No
T104868,C1581,2024-12-13,29904.06,Online,Restaurant,Mumbai,Mobile,No
T104869,C2014,2024-12-20,40756.32,Online,Healthcare,Kolkata,Desktop,No
T104870,C2062,2024-03-13,5793.64,POS,Healthcare,Jaipur,POS Terminal,No
T104871,C1341,2025-01-03,2070.8,POS,Restaurant,Chennai,POS Terminal,Yes
T104872,C1071,2024-12-18,4335.42,ATM,Restaurant,Mumbai,ATM Machine,No
T104873,C1102,2024-02-14,3638.5,POS,Healthcare,Mumbai,POS Terminal,No
T104874,C1050,2024-10-13,4568.47,POS,Fuel,Hyderabad,POS Terminal,No
T104875,C2015,2025-03-25,32211.19,Online,Healthcare,Hyderabad,Tablet,No
T104876,C1406,2024-04-30,9054.09,POS,Healthcare,Hyderabad,POS Terminal,No
T104877,C1412,2025-02-19,34864.78,Online,Electronics,Mumbai,Mobile,No
T104878,C1108,2024-09-26,7568.79,ATM,E-commerce,Hyderabad,ATM Machine,No
T104879,C1909,2024-09-23,41235.08,Online,Grocery,Chennai,Tablet,No
T104880,C1356,2024-09-26,4479.71,ATM,Travel,Pune,ATM Machine,No
T104881,C1571,2024-02-03,7088.71,POS,Utilities,Lucknow,POS Terminal,No
T104882,C1104,2024-11-14,16118.31,ATM,Travel,Mumbai,ATM Machine,No
T104883,C1452,2024-11-20,2784.36,POS,Healthcare,Kolkata,POS Terminal,No
T104884,C1856,2024-07-20,5671.18,Online,Utilities,Mumbai,Tablet,No
T104885,C1169,2024-03-12,44207.46,Online,Healthcare,Jaipur,Mobile,No
T104886,C2172,2024-06-04,5209.65,POS,Fuel,Ahmedabad,POS Terminal,No
T104887,C1712,2025-04-11,13835.47,ATM,Travel,Delhi,ATM Machine,No
T104888,C1181,2024-01-19,477.69,POS,Utilities,Hyderabad,POS Terminal,No
T104889,C1501,2024-01-05,13955.91,ATM,Healthcare,Ahmedabad,ATM Machine,No
T104890,C1918,2024-11-12,6663.98,ATM,Fuel,Bangalore,ATM Machine,No
T104891,C2198,2024-03-04,1586.95,ATM,Fuel,Bangalore,ATM Machine,No
T104892,C1477,2024-08-30,9186.21,POS,Entertainment,Mumbai,POS Terminal,No
T104893,C1213,2024-07-26,3687.98,POS,Healthcare,Ahmedabad,POS Terminal,No
T104894,C1202,2024-09-17,5863.43,POS,Fashion,Kolkata,POS Terminal,No
T104895,C1257,2024-12-02,2071.33,ATM,Utilities,Hyderabad,ATM Machine,No
T104896,C1484,2024-08-09,3369.68,ATM,Utilities,Pune,ATM Machine,Yes
T104897,C1813,2025-03-26,6310.56,ATM,Restaurant,Ahmedabad,ATM Machine,No
T104898,C1353,2024-10-30,4670.02,Online,Restaurant,Kolkata,Desktop,No
T104899,C2055,2025-03-01,18261.11,ATM,Utilities,Mumbai,ATM Machine,No
T104900,C1399,2024-08-17,617.92,ATM,Healthcare,Delhi,ATM Machine,No
T104901,C1666,2024-03-27,24296.24,Online,Utilities,Lucknow,Tablet,No
T104902,C2102,2025-05-10,2903.33,ATM,Grocery,Ahmedabad,ATM Machine,No
T104903,C2196,2024-05-03,4684.42,POS,E-commerce,Jaipur,POS Terminal,No
T104904,C1663,2024-06-23,18558.16,ATM,Fashion,Ahmedabad,ATM Machine,No
T104905,C1889,2024-06-14,3653.04,ATM,Fashion,Kolkata,ATM Machine,No
T104906,C2125,2025-03-05,48298.45,Online,Utilities,Pune,Tablet,No
T104907,C1650,2024-01-16,10448.56,Online,Fuel,Delhi,Desktop,No
T104908,C1794,2024-06-17,11149.34,POS,Utilities,Lucknow,POS Terminal,No
T104909,C1144,2025-05-03,27424.53,Online,E-commerce,Pune,Desktop,No
T104910,C1191,2024-09-30,17747.34,ATM,Fashion,Delhi,ATM Machine,No
T104911,C1632,2024-09-26,8354.5,POS,Grocery,Mumbai,POS Terminal,No
T104912,C1740,2025-01-31,26821.05,Online,Grocery,Lucknow,Mobile,No
T104913,C1371,2024-09-24,3012.32,POS,Utilities,Ahmedabad,POS Terminal,No
T104914,C1949,2024-01-26,3741.47,ATM,Travel,Mumbai,ATM Machine,No
T104915,C1402,2024-01-10,45841.16,Online,Electronics,Bangalore,Desktop,No
T104916,C1131,2024-11-25,6892.84,ATM,Healthcare,Mumbai,ATM Machine,No
T104917,C1351,2024-10-19,18729.7,Online,Healthcare,Lucknow,Desktop,No
T104918,C1372,2024-03-23,38039.22,Online,Travel,Kolkata,Tablet,No
T104919,C1244,2024-11-20,7107.06,ATM,Grocery,Kolkata,ATM Machine,No
T104920,C1086,2024-01-07,14285.73,POS,Travel,Mumbai,POS Terminal,No
T104921,C1536,2025-02-06,36948.8,Online,Healthcare,Kolkata,Mobile,No
T104922,C2176,2024-08-19,9001.7,POS,Travel,Ahmedabad,POS Terminal,No
T104923,C1591,2024-01-13,17677.46,ATM,Entertainment,Ahmedabad,ATM Machine,No
T104924,C1189,2025-02-17,1467.32,ATM,Fuel,Chennai,ATM Machine,No
T104925,C1753,2025-04-06,3930.23,POS,Fashion,Chennai,POS Terminal,No
T104926,C1780,2024-10-04,7029.04,POS,Travel,Pune,POS Terminal,No
T104927,C1519,2025-04-26,3481.98,POS,Travel,Chennai,POS Terminal,No
T104928,C1135,2024-05-23,11184.19,POS,Healthcare,Jaipur,POS Terminal,No
T104929,C1858,2024-06-30,18424.56,ATM,Travel,Chennai,ATM Machine,No
T104930,C1608,2024-10-14,8763.52,ATM,Travel,Pune,ATM Machine,No
T104931,C1879,2024-11-18,17238.2,Online,Healthcare,Ahmedabad,Mobile,No
T104932,C1803,2025-02-28,14427.11,POS,Utilities,Pune,POS Terminal,No
T104933,C1061,2025-03-16,9174.62,ATM,Fashion,Ahmedabad,ATM Machine,No
T104934,C1965,2024-01-03,10036.44,ATM,E-commerce,Chennai,ATM Machine,No
T104935,C1837,2025-01-29,7357.17,ATM,Utilities,Hyderabad,ATM Machine,No
T104936,C1516,2024-06-02,45495.51,Online,Healthcare,Lucknow,Tablet,No
T104937,C2097,2024-01-17,8577.44,POS,Grocery,Chennai,POS Terminal,No
T104938,C1123,2024-07-03,15362.4,ATM,Grocery,Lucknow,ATM Machine,No
T104939,C1552,2024-07-24,12195.92,POS,Restaurant,Mumbai,POS Terminal,No
T104940,C1404,2024-05-23,17224.08,Online,E-commerce,Hyderabad,Tablet,No
T104941,C1958,2024-08-16,21797.98,Online,Fashion,Bangalore,Tablet,No
T104942,C1708,2024-12-07,17045.2,ATM,Grocery,Hyderabad,ATM Machine,No
T104943,C1059,2024-02-02,5512.5,POS,Restaurant,Pune,POS Terminal,No
T104944,C1720,2024-02-26,11929.63,POS,Grocery,Bangalore,POS Terminal,No
T104945,C1010,2024-06-02,14120.79,POS,Grocery,Bangalore,POS Terminal,No
T104946,C1193,2024-06-08,31235.88,Online,Entertainment,Hyderabad,Mobile,No
T104947,C1951,2024-11-01,11150.25,POS,Travel,Hyderabad,POS Terminal,No
T104948,C1678,2024-04-06,40293.85,Online,Electronics,Delhi,Mobile,No
T104949,C1723,2024-10-21,42282.97,Online,Fuel,Bangalore,Desktop,No
T104950,C1944,2025-02-22,5986.29,POS,Restaurant,Jaipur,POS Terminal,No
T104951,C1779,2025-04-08,2752.92,Online,Entertainment,Delhi,Tablet,No
T104952,C1745,2024-09-10,20213.44,Online,Utilities,Hyderabad,Tablet,No
T104953,C1717,2024-06-27,10138.97,POS,Entertainment,Delhi,POS Terminal,No
T104954,C1884,2025-05-15,22627.45,Online,E-commerce,Delhi,Tablet,No
T104955,C1193,2024-02-10,11259.55,POS,Fuel,Pune,POS Terminal,No
T104956,C1641,2025-01-21,7461.16,ATM,Travel,Ahmedabad,ATM Machine,No
T104957,C1856,2024-03-10,9557.69,POS,Restaurant,Jaipur,POS Terminal,No
T104958,C1852,2024-08-21,9483.71,Online,Travel,Ahmedabad,Desktop,No
T104959,C1288,2025-03-09,37518.6,Online,Entertainment,Ahmedabad,Desktop,No
T104960,C1342,2025-01-24,8230.87,POS,Fuel,Delhi,POS Terminal,No
T104961,C1869,2024-01-15,4479.26,ATM,Fuel,Jaipur,ATM Machine,No
T104962,C1906,2024-07-19,14737.18,Online,Grocery,Lucknow,Tablet,No
T104963,C1869,2024-10-19,37480.71,Online,Electronics,Lucknow,Desktop,No
T104964,C1482,2025-04-17,9910.72,ATM,E-commerce,Pune,ATM Machine,No
T104965,C1893,2025-01-16,3318.87,POS,Grocery,Chennai,POS Terminal,No
T104966,C1676,2025-01-04,19361.79,ATM,E-commerce,Jaipur,ATM Machine,No
T104967,C1257,2025-04-13,14444.94,ATM,Healthcare,Ahmedabad,ATM Machine,No
T104968,C1205,2025-04-30,47865.31,Online,Travel,Chennai,Mobile,No
T104969,C2088,2025-04-15,8828.55,ATM,Utilities,Mumbai,ATM Machine,No
T104970,C1705,2025-03-11,23860.0,Online,Fuel,Bangalore,Mobile,No
T104971,C1497,2024-07-24,13479.53,POS,Entertainment,Mumbai,POS Terminal,No
T104972,C1297,2024-10-10,26347.46,Online,Travel,Delhi,Mobile,No
T104973,C1966,2024-07-04,10638.46,POS,Fashion,Kolkata,POS Terminal,No
T104974,C1131,2024-02-26,5417.37,ATM,Entertainment,Chennai,ATM Machine,No
T104975,C1585,2024-11-17,6756.22,POS,Travel,Delhi,POS Terminal,No
T104976,C1416,2024-11-27,1939.4,POS,Travel,Kolkata,POS Terminal,No
T104977,C1763,2024-04-25,10457.81,Online,Grocery,Bangalore,Tablet,No
T104978,C1991,2024-09-04,246.98,Online,Electronics,Pune,Mobile,No
T104979,C2198,2024-02-28,1265.67,ATM,Fashion,Lucknow,ATM Machine,No
T104980,C1696,2025-02-18,48868.73,Online,Fashion,Hyderabad,Mobile,No
T104981,C1876,2024-03-13,5225.9,ATM,E-commerce,Delhi,ATM Machine,No
T104982,C2032,2024-09-07,33232.87,Online,E-commerce,Bangalore,Mobile,No
T104983,C2127,2024-05-06,12602.59,POS,E-commerce,Delhi,POS Terminal,No
T104984,C1907,2024-04-21,11237.88,ATM,Fashion,Kolkata,ATM Machine,No
T104985,C1234,2025-01-30,7826.6,Online,Entertainment,Bangalore,Tablet,No
T104986,C1925,2024-09-06,36460.2,Online,Fashion,Chennai,Desktop,No
T104987,C1166,2024-07-10,30092.52,Online,Grocery,Chennai,Desktop,No
T104988,C1022,2025-02-18,36616.28,Online,Grocery,Bangalore,Tablet,No
T104989,C2067,2024-05-04,15510.06,ATM,Fashion,Jaipur,ATM Machine,No
T104990,C1437,2025-01-16,14633.61,POS,Entertainment,Mumbai,POS Terminal,No
T104991,C1648,2024-09-14,8646.09,POS,Fashion,Kolkata,POS Terminal,No
T104992,C1098,2024-05-19,17213.73,Online,E-commerce,Hyderabad,Desktop,No
T104993,C1941,2024-12-13,9762.12,POS,Fuel,Delhi,POS Terminal,No
T104994,C1300,2024-05-02,1119.77,POS,Utilities,Jaipur,POS Terminal,No
T104995,C1155,2025-03-30,44890.39,Online,Utilities,Bangalore,Desktop,No
T104996,C1100,2025-03-22,1878.78,POS,Electronics,Hyderabad,POS Terminal,No
T104997,C1769,2024-01-31,16526.57,Online,Utilities,Chennai,Mobile,No
T104998,C1202,2024-04-30,16407.03,ATM,Utilities,Bangalore,ATM Machine,No
T104999,C1484,2024-03-29,29946.16,Online,Utilities,Hyderabad,Tablet,No
T105000,C1793,2024-09-24,19803.05,Online,Healthcare,Hyderabad,Desktop,No
T105001,C1487,2024-10-02,9732.0,ATM,Electronics,Ahmedabad,ATM Machine,No
T105002,C1780,2024-11-03,42756.46,Online,Fashion,Jaipur,Tablet,No
T105003,C1996,2024-08-07,5166.07,POS,Restaurant,Mumbai,POS Terminal,No
T105004,C1725,2024-03-07,43508.55,Online,Fuel,Delhi,Mobile,No
T105005,C1019,2024-08-21,4589.09,Online,Healthcare,Hyderabad,Desktop,No
T105006,C1057,2025-02-10,15647.57,ATM,Utilities,Lucknow,ATM Machine,No
T105007,C1370,2024-04-20,12728.46,POS,Grocery,Jaipur,POS Terminal,No
T105008,C1226,2025-03-27,4045.44,ATM,Electronics,Lucknow,ATM Machine,No
T105009,C1623,2024-07-04,6512.16,POS,Entertainment,Kolkata,POS Terminal,No
T105010,C1291,2024-11-11,2565.95,POS,Entertainment,Pune,POS Terminal,No
T105011,C1236,2024-11-03,35388.89,Online,Fashion,Kolkata,Desktop,No
T105012,C1900,2024-08-16,10939.28,ATM,Electronics,Jaipur,ATM Machine,No
T105013,C1290,2025-03-09,9566.32,POS,Travel,Lucknow,POS Terminal,No
T105014,C1219,2024-03-09,4331.5,ATM,Healthcare,Kolkata,ATM Machine,No
T105015,C1903,2024-10-05,10744.94,Online,Grocery,Pune,Desktop,No
T105016,C1940,2024-02-20,2266.57,Online,Utilities,Jaipur,Desktop,No
T105017,C1096,2024-03-25,6780.32,ATM,Restaurant,Hyderabad,ATM Machine,No
T105018,C1592,2024-12-07,8440.2,POS,Electronics,Chennai,POS Terminal,No
T105019,C1801,2025-03-29,12883.23,POS,Restaurant,Ahmedabad,POS Terminal,No
T105020,C1448,2024-01-01,10037.22,POS,Electronics,Delhi,POS Terminal,No
T105021,C1853,2025-02-02,21882.74,Online,Fuel,Bangalore,Tablet,No
T105022,C1768,2024-04-05,14301.49,POS,Utilities,Hyderabad,POS Terminal,No
T105023,C1813,2024-09-29,14525.28,ATM,Healthcare,Hyderabad,ATM Machine,No
T105024,C1852,2024-05-14,13959.46,POS,Grocery,Chennai,POS Terminal,No
T105025,C1773,2024-10-02,10787.97,ATM,Healthcare,Lucknow,ATM Machine,No
T105026,C1990,2025-04-19,13093.43,Online,Travel,Kolkata,Tablet,No
T105027,C1474,2024-01-02,2830.77,Online,Fuel,Jaipur,Mobile,No
T105028,C1467,2024-07-24,14658.65,ATM,Travel,Delhi,ATM Machine,No
T105029,C2181,2025-05-14,6240.89,Online,Restaurant,Lucknow,Mobile,No
T105030,C1344,2024-09-04,15278.2,Online,Healthcare,Pune,Tablet,No
T105031,C1132,2024-01-23,8033.82,POS,Grocery,Kolkata,POS Terminal,No
T105032,C1298,2024-10-23,28307.95,Online,Electronics,Jaipur,Desktop,No
T105033,C2052,2024-03-21,9048.69,POS,Fashion,Delhi,POS Terminal,No
T105034,C1042,2024-02-14,3741.98,ATM,Electronics,Ahmedabad,ATM Machine,No
T105035,C1821,2024-11-29,19110.92,Online,Fashion,Pune,Tablet,No
T105036,C2067,2024-12-01,9296.19,POS,E-commerce,Ahmedabad,POS Terminal,No
T105037,C2192,2024-11-10,14550.3,POS,E-commerce,Lucknow,POS Terminal,No
T105038,C1331,2025-04-21,36436.03,Online,Electronics,Ahmedabad,Mobile,No
T105039,C2119,2025-03-13,13846.8,POS,Entertainment,Kolkata,POS Terminal,No
T105040,C1195,2024-10-10,15363.14,ATM,Utilities,Delhi,ATM Machine,No
T105041,C1020,2024-08-09,29667.51,Online,Fashion,Hyderabad,Tablet,No
T105042,C1642,2024-07-27,9762.76,Online,Electronics,Kolkata,Mobile,No
T105043,C1345,2024-11-01,10033.62,POS,Entertainment,Pune,POS Terminal,No
T105044,C1365,2025-01-16,9388.36,POS,Electronics,Kolkata,POS Terminal,No
T105045,C1841,2024-04-21,9076.79,POS,Utilities,Jaipur,POS Terminal,No
T105046,C2176,2025-03-05,24591.34,Online,Utilities,Lucknow,Tablet,No
T105047,C2199,2024-01-28,7976.98,POS,Utilities,Bangalore,POS Terminal,No
T105048,C1234,2025-01-25,16855.24,Online,Grocery,Ahmedabad,Mobile,No
T105049,C2012,2024-06-27,26061.77,Online,Restaurant,Delhi,Desktop,No
T105050,C1399,2024-08-03,10038.28,Online,Travel,Delhi,Desktop,No
T105051,C2080,2024-06-17,12097.1,POS,E-commerce,Mumbai,POS Terminal,No
T105052,C1093,2024-06-07,4122.65,ATM,E-commerce,Mumbai,ATM Machine,No
T105053,C1335,2024-11-03,1366.0,POS,Fuel,Pune,POS Terminal,No
T105054,C1682,2024-09-14,21925.05,Online,Entertainment,Kolkata,Mobile,No
T105055,C2123,2025-01-23,32983.71,Online,Restaurant,Ahmedabad,Desktop,No
T105056,C1447,2024-11-05,9035.48,ATM,Restaurant,Bangalore,ATM Machine,No
T105057,C1701,2024-02-24,4223.64,POS,Fuel,Delhi,POS Terminal,No
T105058,C1378,2024-06-14,11384.34,ATM,Electronics,Chennai,ATM Machine,No
T105059,C1863,2025-04-04,17480.72,Online,Electronics,Bangalore,Tablet,No
T105060,C1077,2024-03-03,18690.92,ATM,Utilities,Kolkata,ATM Machine,No
T105061,C1535,2024-07-02,13847.41,POS,Electronics,Hyderabad,POS Terminal,No
T105062,C2137,2024-05-08,7585.34,POS,Travel,Delhi,POS Terminal,No
T105063,C1446,2025-02-01,16528.62,Online,E-commerce,Hyderabad,Mobile,No
T105064,C1964,2024-11-02,11083.27,POS,Utilities,Pune,POS Terminal,No
T105065,C1095,2024-11-29,1215.9,ATM,Healthcare,Chennai,ATM Machine,No
T105066,C2187,2024-10-02,7174.06,POS,Restaurant,Chennai,POS Terminal,No
T105067,C1066,2024-10-14,7058.31,ATM,E-commerce,Lucknow,ATM Machine,No
T105068,C1221,2024-08-23,13815.98,POS,Travel,Pune,POS Terminal,No
T105069,C1191,2024-08-02,278.85,POS,Utilities,Delhi,POS Terminal,No
T105070,C1423,2024-04-20,11279.89,ATM,Fashion,Hyderabad,ATM Machine,No
T105071,C1928,2024-01-15,11135.89,POS,Restaurant,Delhi,POS Terminal,No
T105072,C1464,2024-12-27,7326.77,POS,Grocery,Bangalore,POS Terminal,No
T105073,C1352,2024-11-26,4453.07,Online,Fuel,Delhi,Tablet,No
T105074,C1471,2025-02-19,48628.58,Online,Healthcare,Hyderabad,Mobile,No
T105075,C1889,2024-06-09,7818.36,POS,Grocery,Delhi,POS Terminal,No
T105076,C1205,2024-11-28,9251.38,POS,Fuel,Chennai,POS Terminal,No
T105077,C2133,2025-03-22,3625.49,POS,Restaurant,Mumbai,POS Terminal,No
T105078,C1573,2024-05-05,7304.12,POS,Grocery,Lucknow,POS Terminal,No
T105079,C1843,2024-06-28,8868.42,ATM,Electronics,Delhi,ATM Machine,No
T105080,C2055,2024-08-06,1960.47,ATM,Electronics,Pune,ATM Machine,No
T105081,C1562,2024-01-05,2570.13,ATM,E-commerce,Chennai,ATM Machine,No
T105082,C2014,2024-06-28,41906.13,Online,E-commerce,Jaipur,Tablet,No
T105083,C1395,2024-08-27,12143.03,Online,Entertainment,Chennai,Tablet,No
T105084,C1666,2024-02-17,4301.69,ATM,E-commerce,Mumbai,ATM Machine,No
T105085,C1367,2024-07-16,25344.59,Online,Electronics,Mumbai,Tablet,No
T105086,C1786,2024-06-12,15490.57,ATM,Fuel,Bangalore,ATM Machine,No
T105087,C1360,2024-01-19,1707.96,ATM,Restaurant,Hyderabad,ATM Machine,No
T105088,C1782,2024-08-09,11747.75,ATM,Healthcare,Lucknow,ATM Machine,No
T105089,C1344,2024-10-18,1876.24,POS,Travel,Hyderabad,POS Terminal,No
T105090,C1192,2024-10-18,643.27,POS,Electronics,Delhi,POS Terminal,No
T105091,C2110,2025-02-04,2826.65,Online,E-commerce,Mumbai,Tablet,No
T105092,C1626,2024-03-05,12529.05,POS,Restaurant,Chennai,POS Terminal,Yes
T105093,C1870,2024-12-10,6075.03,Online,Utilities,Hyderabad,Desktop,No
T105094,C1413,2025-02-16,772.76,POS,Utilities,Jaipur,POS Terminal,No
T105095,C1488,2024-05-11,22007.41,Online,Fashion,Pune,Mobile,No
T105096,C2079,2024-07-14,12675.5,POS,E-commerce,Chennai,POS Terminal,No
T105097,C2040,2024-08-10,4009.88,POS,Fuel,Bangalore,POS Terminal,No
T105098,C2152,2024-03-31,6383.52,POS,E-commerce,Bangalore,POS Terminal,No
T105099,C1704,2024-01-11,694.85,POS,Fuel,Hyderabad,POS Terminal,No
T105100,C1045,2024-10-22,6791.27,POS,Restaurant,Jaipur,POS Terminal,No
T105101,C2072,2025-02-17,11763.46,ATM,Entertainment,Lucknow,ATM Machine,No
T105102,C1983,2025-03-07,11632.69,ATM,Grocery,Hyderabad,ATM Machine,No
